,代碼,10日均量,60日高點,月營收YoY,投信連買天數
780,4119,209,97.2,-0.25,0
781,4120,171,44.2,-17.2,0
782,4121,368,27.9,-7.31,0
783,4123,1237,48.35,12.37,0
784,4126,112,91.1,7.35,1
785,4127,2578,37.3,-32.51,0
786,4128,1433,49.0,1.93,0
787,4129,1068,106.0,5.35,0
788,4130,224,26.3,-2.22,0
789,4131,36,37.5,-26.24,0
790,4133,113,35.85,-14.61,0
791,4137,152,205.0,-9.86,0
792,4138,265,139.0,1.61,0
793,4139,10,40.0,-5.05,0
794,4142,623,32.7,-62.75,0
795,4147,2794,114.0,232.43,0
796,7402,3681,132.5,4.17,0
797,7556,25,157.0,9.92,0
798,8011,8813,33.55,124.7,0
799,8016,1173,317.0,-16.12,13
800,8021,904,30.65,34.13,0
801,8024,94,22.85,-35.5,0
802,8027,3964,103.0,-47.62,0
803,8028,2389,54.8,-18.95,0
804,8032,16,31.1,-23.46,0
805,8033,12005,83.4,-12.14,0
806,8034,1112,33.6,-76.16,0
807,8038,141,34.65,-84.43,0
808,8039,800,49.15,36.52,9
809,8040,2251,89.4,-26.75,0
810,8042,27,37.45,1.24,0
811,8043,120,28.4,-14.63,0
812,8044,807,44.75,-9.6,0
813,8046,2527,230.5,-38.92,0
814,8047,935,18.4,-36.91,0
815,8048,382,71.9,-14.85,0
816,8049,669,42.65,-52.18,0
817,8050,1139,88.4,-37.46,4
818,8054,19698,204.0,-3.74,0
819,8059,1378,40.1,-81.99,0
820,8064,11636,31.45,-16.02,0
821,8066,78,32.15,-10.34,0
822,8067,9,20.95,-20.26,0
823,8068,457,41.5,-46.62,0
824,8069,4986,253.0,-25.31,3
825,8070,3824,43.65,-5.81,0
826,8071,159,15.6,-18.17,0
827,8072,88,30.05,-22.88,0
828,8074,390,23.55,9.89,0
829,8076,578,30.9,24.56,0
830,8077,81,78.7,40.33,0
831,8080,40,20.75,-50.52,0
832,8081,844,289.0,3.47,9
833,8083,116,178.0,76.92,0
834,8084,391,106.0,-67.84,0
835,8085,6141,78.8,-57.09,0
836,8086,4291,158.0,273.58,0
837,8087,299,66.3,5916.6,0
838,8088,5520,49.15,-36.66,0
839,8089,438,94.0,40.03,0
840,8091,798,138.0,14.71,0
841,8092,2272,32.8,-61.64,0
842,8093,90,17.25,-45.42,0
843,8096,29365,32.9,52.9,0
844,8097,439,69.5,115.9,0
845,8099,239,82.2,-14.48,0
846,8101,40,4.3,35.51,0
847,8103,898,47.7,-10.66,9
848,8104,170,36.95,-12.47,0
849,8105,1319,14.85,-15.85,0
850,8107,67,16.55,3.75,0
851,8109,147,104.5,-25.78,0
852,8110,8315,18.75,11.23,0
853,8111,2731,26.95,-6.41,0
854,8112,18073,86.6,168.4,7
855,8114,166,135.0,-10.61,0
856,8121,1653,32.15,8.44,0
857,8131,241,39.05,19.22,0
858,8147,1421,145.0,10.97,0
859,8150,3440,51.0,5.2,2
860,8155,1849,160.0,4.75,2
861,8163,1597,64.3,-23.71,1
862,8171,315,42.3,-25.04,0
863,8176,226,15.55,202.11,0
864,8182,246,40.6,10.88,0
865,8183,477,50.5,-28.94,0
866,8201,391,21.45,-9.4,0
867,8210,4856,312.5,54.41,3
868,8213,1006,44.6,-9.19,0
869,8215,1456,37.3,8.71,0
870,8222,4346,49.4,11.89,0
871,8227,1232,428.5,-20.8,0
872,8234,1158,53.6,-29.23,0
873,8240,390,37.8,-11.09,0
874,8249,79,32.55,-29.2,0
875,8255,1701,188.5,57.53,1
876,8261,799,91.7,-28.04,0
877,8271,2079,75.4,-15.8,0
878,8277,304,12.4,23.81,0
879,8279,5,162.0,-8.05,0
880,8284,57,63.8,7.38,0
881,8289,184,37.75,-28.6,0
882,8291,6,8.09,-77.15,0
883,8299,3038,748.0,72.59,0
884,8341,154,113.5,-4.68,0
885,8342,24,76.0,-3.66,0
886,8349,420,68.1,10.33,0
887,8354,94,16.6,-6.77,0
888,8358,16162,67.2,-8.36,0
889,8367,99,45.7,9.9,0
890,8374,189,31.85,-14.65,0
891,8383,952,41.8,-42.45,0
892,8390,3828,62.5,-7.05,0
893,8401,571,25.75,3.13,0
894,8403,194,33.2,-4.99,0
895,8404,373,20.15,42.23,0
896,8409,55,24.95,6.37,0
897,8410,97,78.5,-12.94,0
898,8411,228,14.95,7.04,0
899,8415,576,35.0,-21.98,0
900,8416,26,158.0,16.92,0
901,8420,40,60.1,-89.17,0
902,8421,70,14.6,-4.87,0
903,8422,283,184.0,49.45,0
904,8423,128,29.75,20.96,0
905,8424,27,72.3,-9.79,0
906,8426,235,75.5,-2.44,0
907,8429,178,11.0,-20.11,0
908,8431,210,63.4,-18.65,0
909,8432,166,64.3,-0.83,0
910,8433,316,108.0,7.17,0
911,8435,102,79.0,0.73,0
912,8436,1482,180.5,-16.73,0
913,8437,239,49.0,27.68,0
914,8438,160,31.9,7.47,0
915,8440,1507,45.85,-11.32,0
916,8442,357,128.0,2.95,0
917,8443,107,12.45,14.71,0
918,8444,17,43.0,2.07,0
919,8446,200,113.0,0.11,0
920,8450,102,24.2,-18.56,0
921,8454,860,482.5,6.56,0
922,8455,4,21.35,-1.18,0
923,8462,78,125.0,14.99,0
924,8463,263,26.45,16.54,0
925,8464,736,382.0,-2.2,0
926,8466,112,49.6,33.0,0
927,8467,1046,213.0,12.15,0
928,8472,50,37.55,-2.38,0
929,8473,1242,43.25,-30.17,0
930,8476,129,65.5,38.32,0
931,8477,61,22.0,-22.69,0
932,8478,948,425.5,4.67,0
933,8481,30,53.1,-12.83,0
934,8482,3,68.2,-14.49,0
935,8488,83,17.05,-24.6,0
936,8489,92,33.0,-0.88,0
937,8499,21,129.0,1.45,0
938,8905,97,32.0,-55.01,0
939,8906,139,18.5,-7.01,0
940,8908,47,60.7,-11.53,0
941,8916,308,62.6,-5.73,0
942,8917,18,64.8,-2.76,0
943,8921,10,15.4,-13.34,0
944,8923,11,23.1,-0.33,0
945,8924,486,93.5,-9.85,0
946,8926,4730,49.55,97.25,0
947,8927,540,59.8,18.16,0
948,8928,57,31.6,23.44,0
949,8929,13,20.45,-3.64,0
950,8930,1721,44.9,-4.37,0
951,8931,262,61.4,-23.27,0
952,8932,345,128.5,10.75,0
953,8933,611,11.75,-30.82,0
954,8935,98,12.5,-30.84,0
955,8936,13177,83.5,24.98,0
956,8937,366,21.95,-50.43,0
957,8938,419,76.3,-28.74,0
958,8940,645,30.8,71.29,0
959,8941,57,80.5,-20.95,0
960,8942,359,75.1,-32.65,0
961,8996,5781,390.5,-32.74,0
962,9802,965,128.5,-60.35,0
963,9902,777,17.85,-13.39,0
964,9904,11884,36.25,-1.33,0
965,9905,295,24.1,-6.61,0
966,9906,309,77.4,-91.32,0
967,9907,1702,15.9,1.23,0
968,9908,134,32.8,-3.31,0
969,9910,863,170.5,10.95,0
970,9911,652,89.3,20.5,0
971,9912,64,14.0,-17.15,0
972,9914,1900,235.5,-19.75,4
973,9917,438,125.5,5.95,0
974,9918,12,41.55,-2.6,0
975,9919,1341,28.4,-12.45,0
976,9921,2792,229.5,-17.37,4
977,9924,467,55.3,9.82,0
978,9925,166,41.3,4.18,0
979,9926,10,55.5,8.26,0
980,9927,905,78.5,-27.15,0
981,9928,81,23.3,0.7,0
982,9929,26,17.55,27.64,0
983,9930,123,61.6,-6.48,0
984,9931,35,39.1,112.56,0
985,9933,4283,49.55,41.74,0
986,9934,3838,18.2,-8.55,0
987,9935,701,24.6,40.88,0
988,9937,12,69.2,-2.13,0
989,9938,1803,60.6,20.6,0
990,9939,801,155.0,4.86,0
991,9940,498,31.55,27.32,0
992,9941,1053,180.5,2.03,0
993,9942,248,139.5,-21.68,0
994,9943,210,93.3,9.63,0
995,9944,575,21.65,58.19,0
996,6185,241,18.3,-25.85,0
997,6186,1236,71.1,101.84,0
998,6187,4205,295.0,281.03,0
999,6188,13040,104.5,-12.75,0
1000,6189,15601,96.4,88.73,0
1001,6190,2010,36.65,-1.04,0
1002,6191,4027,76.1,-12.88,13
1003,6192,677,114.0,30.33,0
1004,6194,179,40.9,-26.28,0
1005,6195,40,42.15,-16.86,0
1006,6196,4476,176.5,-3.34,0
1007,6197,6200,175.0,29.59,0
1008,6198,648,68.6,5.26,0
1009,6199,20,33.6,-61.5,0
1010,6201,185,66.4,-30.02,0
1011,6202,1983,62.6,-24.98,0
1012,6203,252,97.7,-31.24,0
1013,6204,451,162.0,-26.63,0
1014,6205,410,88.6,-30.38,9
1015,6206,689,83.3,49.32,0
1016,6207,13714,62.4,-10.73,0
1017,6208,1092,64.1,19.05,0
1018,6209,577,27.3,-13.04,0
1019,6210,44,29.95,-43.69,0
1020,6212,89,78.9,4625.33,0
1021,6213,28196,124.0,-4.87,1
1022,6214,593,124.0,46.38,1
1023,6215,8879,43.75,12.22,0
1024,6216,747,37.65,105.55,0
1025,6217,2494,50.8,-8.81,0
1026,6218,359,30.85,-40.97,0
1027,6219,2432,38.8,420.78,0
1028,6220,192,26.8,-12.8,0
1029,6221,32,80.3,-17.48,0
1030,6222,112,38.7,10.75,0
1031,6223,4054,408.0,19.56,14
1032,6224,156,60.9,-10.91,0
1033,6225,14,18.35,69.44,0
1034,6226,417,12.3,-46.24,0
1035,6227,4709,81.8,-28.35,0
1036,6228,16,28.5,44.45,0
1037,6229,1114,43.6,24.32,0
1038,6230,418,220.0,-37.2,0
1039,6231,1225,312.0,30.05,0
1040,6233,1288,47.7,-4.65,0
1041,6234,2729,32.75,-10.95,0
1042,6235,3439,115.0,13.22,1
1043,6236,5,33.9,42.53,0
1044,6237,960,73.4,-15.04,0
1045,6239,6101,201.0,14.8,4
1046,6240,15,25.3,3.51,0
1047,6241,81,16.25,-7.98,0
1048,6242,32,58.8,-16.1,0
1049,6243,774,87.2,-8.86,0
1050,6244,2756,28.25,-43.25,0
1051,6245,1178,117.5,-17.93,0
1052,6246,74,17.35,-25.85,0
1053,6248,1075,35.05,-4.91,0
1054,6257,5255,75.6,14.94,2
1055,6259,39,24.85,-40.33,0
1056,6261,756,75.0,26.18,0
1057,6263,297,175.5,-10.48,0
1058,6264,598,9.37,37.89,0
1059,6265,750,15.8,-52.85,0
1060,6266,309,34.5,-32.68,0
1061,6269,1798,92.9,-2.9,0
1062,6270,284,29.8,-38.54,0
1063,6271,1672,154.5,5.19,0
1064,6274,14890,192.5,33.21,0
1065,6275,1820,68.7,-10.17,0
1066,6276,192,87.8,-12.02,0
1067,6277,120,82.4,-16.54,0
1068,6278,2931,112.0,1.67,0
1069,6279,1320,170.5,-1.38,0
1070,6281,212,88.4,-6.57,0
1071,6282,6198,43.85,67.05,0
1072,6283,3189,34.2,115.21,0
1073,6284,4752,88.9,1.46,0
1074,6285,3825,161.0,3.53,9
1075,6287,5,17.35,-8.19,0
1076,6288,9263,36.7,32.16,0
1077,6290,12457,105.5,6.51,5
1078,6291,104,220.0,-2.48,0
1079,6292,379,88.8,-32.83,0
1080,6294,306,127.0,20.27,0
1081,6405,88,27.4,-41.86,0
1082,6409,145,1790.0,-11.88,0
1083,6411,408,117.5,-10.27,0
1084,6412,596,184.5,-9.67,1
1085,6414,4772,375.0,20.34,7
1086,6415,4925,451.5,15.83,9
1087,6416,1048,131.5,-10.15,0
1088,6417,267,109.5,-0.28,0
1089,6418,123,24.6,-6.45,0
1090,6419,215,61.2,257.71,0
1091,6425,6823,86.3,101.02,0
1092,6426,150,80.0,22.33,0
1093,6431,473,16.8,46.19,0
1094,6432,330,36.35,-18.83,0
1095,6435,146,119.0,-13.64,0
1096,3038,935,36.55,-21.66,0
1097,3040,53,31.9,-3.93,0
1098,3041,1844,32.25,-9.08,0
1099,3042,3123,121.5,26.15,1
1100,3043,216,36.6,-58.35,0
1101,3044,3030,225.5,3.56,2
1102,3045,4905,104.5,11.1,0
1103,3046,465,70.0,42.54,0
1104,3047,1513,19.9,-15.03,0
1105,3048,394,26.1,-1.77,0
1106,3049,1785,9.5,-51.33,0
1107,3050,2431,25.0,17.49,0
1108,3051,1835,40.95,-21.41,0
1109,3052,2772,13.8,-14.24,0
1110,3054,27,21.2,440.0,0
1111,3055,3104,84.2,-19.18,0
1112,3056,3047,30.8,123.94,0
1113,3057,187,14.65,-28.57,0
1114,3058,2397,24.3,-17.41,0
1115,3059,15329,41.2,-31.7,0
1116,3060,10120,29.4,70.43,0
1117,3062,4745,25.8,-16.62,0
1118,3064,13,39.0,-2.84,0
1119,3066,237,29.65,-21.85,0
1120,3067,16,39.4,-73.56,0
1121,3071,502,40.5,-13.25,0
1122,3073,84,35.05,-14.95,0
1123,3078,1310,84.0,-25.17,0
1124,3081,1827,158.5,-15.34,0
1125,3083,819,57.5,102.98,0
1126,3085,12,11.7,88.92,0
1127,3086,104,164.0,7.17,0
1128,3088,914,93.1,-22.93,0
1129,3090,632,63.0,5.98,0
1130,3092,785,35.8,-20.02,0
1131,3093,141,31.3,-64.55,0
1132,3094,469,37.6,-47.96,0
1133,3095,179,42.5,51.12,0
1134,3105,2938,162.5,42.85,0
1135,3114,103,30.0,5.15,0
1136,3115,14,10.95,-86.3,0
1137,3118,82,32.45,23.94,0
1138,3122,1112,44.85,-5.05,0
1139,3128,312,34.45,-21.57,0
1140,3130,20,234.0,5.89,0
1141,3131,1696,1020.0,-4.73,4
1142,3138,231,156.0,-2.28,0
1143,3141,743,94.5,-41.14,0
1144,3147,751,159.5,0.2,0
1145,3149,633,31.7,-6.88,0
1146,3152,115,245.0,19.65,0
1147,3162,392,47.15,12.79,0
1148,3163,4371,121.0,-23.88,1
1149,3164,308,24.4,18.1,0
1150,3167,2436,72.0,103.81,0
1151,3169,408,150.5,-15.26,0
1152,3171,734,31.9,-6.05,0
1153,3176,425,43.5,92.92,0
1154,3178,2736,136.0,-27.15,0
1155,3188,1668,28.9,178.58,0
1156,3189,2441,104.0,-6.1,4
1157,3191,32,25.2,-46.7,0
1158,3202,430,14.85,5.99,0
1159,3205,136,47.3,-22.54,0
1160,3206,985,53.9,-10.01,0
1161,3207,2371,144.0,-9.16,0
1162,3209,993,37.55,-60.43,0
1163,3211,1894,95.0,-23.93,0
1164,3213,2256,111.5,67.59,0
1165,3217,1864,195.0,11.38,0
1166,3218,581,304.0,0.66,0
1167,3219,67,46.55,37.58,0
1168,3221,413,34.05,-6.48,0
1169,3224,62,41.1,-0.56,0
1170,3226,9,64.4,19.93,0
1171,3227,1050,179.5,41.89,0
1172,3228,827,560.0,35.23,0
1173,3229,27,17.35,-29.45,0
1174,3230,192,13.4,-40.76,0
1175,3231,100870,132.0,-5.41,0
1176,3232,403,36.5,29.95,0
1177,3234,1624,40.5,6.19,0
1178,3236,149,23.1,-29.58,0
1179,3252,122,21.4,-3.47,0
1180,3257,620,74.4,-14.87,0
1181,3259,35,31.8,-34.28,0
1182,3260,21317,115.5,56.59,0
1183,3264,4400,85.8,-1.02,4
1184,3265,2514,136.0,7.89,2
1185,3266,695,21.5,-50.12,0
1186,3268,173,38.7,-23.37,0
1187,3272,67,34.55,34.28,0
1188,3276,290,24.1,15.86,0
1189,3284,1261,29.75,28.26,0
1190,3285,38,28.6,34.19,0
1191,3287,2292,45.1,53.89,0
1192,3288,44,38.25,-39.01,0
1193,3289,4981,141.0,23.76,0
1194,3290,399,26.95,-16.23,0
1195,5536,992,230.0,-8.12,0
1196,5538,10,35.1,-27.64,0
1197,5543,153,48.4,13.05,0
1198,5546,30,31.75,-17.95,0
1199,5601,5,36.95,1.25,0
1200,5603,315,24.05,-26.77,0
1201,5604,85,50.0,2.91,0
1202,5607,819,64.4,16.88,0
1203,5608,2043,20.1,-6.49,0
1204,5609,401,92.4,7.18,0
1205,5701,78,6.98,17.29,0
1206,5703,159,25.7,35.51,0
1207,5704,61,53.0,-0.02,0
1208,5706,1548,74.1,47.33,0
1209,5864,3257,21.7,104.6,0
1210,5871,4838,186.0,8.44,2
1211,5876,5176,48.35,9.17,0
1212,5878,5,48.55,11.89,0
1213,5880,9568,26.3,-7.45,0
1214,5902,27,34.85,-8.53,0
1215,5903,75,191.5,6.61,0
1216,5904,248,545.0,14.94,0
1217,5905,642,12.45,15.67,0
1218,5906,22,68.2,-12.62,0
1219,5907,493,11.85,-12.52,0
1220,6005,16212,21.75,45.46,0
1221,6015,5623,13.3,113.48,0
1222,6016,10283,17.9,-11.42,0
1223,6020,53,20.0,79.71,0
1224,6021,164,18.85,173.13,0
1225,6023,296,81.8,6.91,0
1226,6024,513,56.0,-0.29,1
1227,6026,6566,17.3,-22.89,0
1228,6101,275,48.9,159.5,0
1229,6103,2,39.15,113.42,0
1230,6104,1332,127.5,-2.9,0
1231,6108,487,24.25,-10.48,0
1232,6109,242,17.1,-24.07,0
1233,6111,584,83.9,27.16,0
1234,6112,1342,74.2,-21.99,0
1235,6113,2226,45.7,-55.88,0
1236,6114,81,32.9,-12.04,0
1237,6115,256,54.1,4.12,0
1238,6116,6657,12.3,-28.92,0
1239,6117,13671,108.0,25.44,0
1240,6118,232,26.9,-0.32,0
1241,6120,23202,18.6,29.58,0
1242,6121,1767,556.0,-13.0,3
1243,6122,2754,71.0,-20.89,0
1244,6123,60,70.9,-5.15,0
1245,6124,409,40.8,-30.83,0
1246,6125,9645,91.5,-48.08,0
1247,6126,3592,41.05,-3.25,0
1248,6127,1005,31.0,18.11,0
1249,6128,1029,42.7,-7.81,0
1250,6129,634,29.85,-51.67,0
1251,6130,46,33.75,-38.2,0
1252,6133,457,15.6,-8.17,0
1253,6134,203,23.0,9.22,0
1254,6136,316,25.65,-16.37,0
1255,6138,1317,237.5,12.78,0
1256,6139,12070,366.0,142.69,15
1257,6140,779,49.4,-37.34,0
1258,6141,418,22.0,36.48,0
1259,6142,404,10.95,-81.25,0
1260,6143,1880,111.0,-19.42,0
1261,6144,113,19.8,14.65,0
1262,6146,722,286.0,-14.23,8
1263,6147,3766,79.0,-13.64,4
1264,6148,339,35.85,36.22,0
1265,6150,536,100.0,5.82,0
1266,6151,65,28.6,-6.52,0
1267,6152,598,11.45,-37.42,0
1268,6153,1603,22.55,-37.06,0
1269,6154,34,17.4,3.7,0
1270,6155,206,29.55,-11.18,0
1271,6156,534,26.3,-7.38,0
1272,6158,143,34.3,-4.05,0
1273,6160,325,23.35,-49.79,0
1274,6161,369,52.4,-17.8,0
1275,6163,3001,24.85,-10.63,0
1276,6164,1800,18.35,18.64,9
1277,6165,1392,53.9,1.83,0
1278,6166,1858,72.8,-31.36,0
1279,6167,694,18.85,-54.08,0
1280,6168,874,29.3,-9.46,0
1281,6169,36,24.3,55.37,0
1282,6170,694,59.1,37.52,0
1283,6171,251,39.7,0.0,0
1284,6173,1009,47.75,-3.67,0
1285,6174,35,24.75,-14.63,0
1286,6175,155,36.2,7.75,0
1287,6176,4135,188.5,16.86,4
1288,6177,4512,47.25,-61.7,0
1289,6179,3516,37.0,-69.61,0
1290,6180,735,77.8,1.47,0
1291,6182,2337,43.35,-22.16,4
1292,6183,52,75.7,12.24,0
1293,6184,35,54.4,0.3,0
1294,4721,222,84.4,-10.16,0
1295,4722,153,40.2,0.97,0
1296,4726,1193,41.95,-5.13,0
1297,4728,124,241.0,-2.0,0
1298,4729,241,22.85,-34.6,0
1299,4735,27,41.7,-7.76,0
1300,4736,125,167.0,-9.71,0
1301,4737,36,73.6,25.07,0
1302,4739,313,74.2,-23.5,0
1303,4741,111,41.35,3.89,0
1304,4743,2413,184.0,-11.69,0
1305,4744,396,27.9,205.24,0
1306,4745,35,25.35,-25.43,0
1307,4746,5156,117.0,46.07,0
1308,4747,345,90.5,-16.31,0
1309,4754,40,45.0,1.55,0
1310,4755,655,162.5,-23.2,2
1311,4760,482,91.0,30.09,0
1312,4763,2638,1050.0,109.27,0
1313,4764,46,41.85,7.07,0
1314,4766,1290,354.0,4.6,9
1315,4767,47,32.2,-11.27,0
1316,4768,1963,256.0,-8.05,0
1317,4770,850,458.5,7.97,4
1318,4804,117,5.08,-53.16,0
1319,4806,54,13.95,1821.18,0
1320,4807,19,18.45,-8.21,0
1321,4903,102,18.3,-48.12,0
1322,4904,5024,82.3,13.41,0
1323,4905,482,109.0,539.82,0
1324,4906,4234,39.5,-19.05,0
1325,4907,246,62.1,236600.0,0
1326,4908,2990,124.0,-12.42,0
1327,4909,5430,98.6,281.8,0
1328,4911,72,61.6,38.39,0
1329,4912,1386,136.5,19.11,0
1330,4915,4062,86.8,-18.01,2
1331,4916,1021,35.4,24.08,0
1332,4919,2083,136.0,-5.65,4
1333,4923,53,50.2,16.77,0
1334,4924,51,16.9,-8.37,0
1335,4927,611,50.4,-12.79,0
1336,4930,334,38.0,19.14,0
1337,4931,603,33.6,-35.02,0
1338,4933,295,67.3,16.77,0
1339,4934,1090,27.15,-91.43,0
1340,4935,497,56.8,22.5,0
1341,4938,13672,104.5,-26.19,9
1342,4939,509,26.5,-8.23,0
1343,4942,233,47.45,-8.02,0
1344,4943,103,29.1,13.19,0
1345,4945,581,143.0,6.82,0
1346,4946,18,55.5,-0.21,0
1347,4951,184,81.7,23.03,0
1348,4952,1029,54.0,10.41,0
1349,4953,898,152.5,15.73,0
1350,4956,1174,25.3,-11.88,0
1351,4958,17818,132.0,21.68,4
1352,4960,10819,14.55,4.48,0
1353,4961,2894,283.0,4.76,4
1354,4966,1139,1320.0,33.12,0
1355,4967,8861,90.0,116.19,0
1356,4968,2663,248.0,27.18,0
1357,4971,156,68.7,32.93,0
1358,4972,52,29.75,22.95,0
1359,4973,1585,42.8,-2.25,0
1360,4974,131,70.1,-4.68,0
1361,4976,587,43.55,3.21,0
1362,4977,617,82.1,-79.51,0
1363,4979,3487,169.0,66.6,0
1364,4987,24,63.0,-6.02,0
1365,4989,397,27.3,38.47,0
1366,4991,45,31.9,3.32,0
1367,4994,698,133.0,-5.76,0
1368,4995,73,51.9,-9.06,0
1369,4999,144,35.05,-3.24,0
1370,5007,83,59.3,1.56,0
1371,5009,13168,53.3,2.24,6
1372,5011,453,26.3,-9.82,0
1373,5013,37,35.5,-2.45,0
1374,5014,452,14.3,-18.75,0
1375,5015,78,45.45,-1.99,0
1376,5016,12,28.8,-27.66,0
1377,5201,516,39.6,-19.57,0
1378,5202,552,26.25,-16.14,0
1379,5203,119,93.2,19.99,0
1380,5205,4,30.95,214.45,0
1381,5206,205,38.45,-100.0,0
1382,5209,240,216.5,8.58,0
1383,5210,1001,62.4,43.95,0
1384,5211,470,27.35,5.05,0
1385,5212,129,66.6,50.01,0
1386,5213,1114,41.35,1138.26,0
1387,5215,121,61.4,5.15,0
1388,5220,35,27.45,-20.0,0
1389,5222,2094,182.0,48.86,1
1390,5223,75,46.5,5.82,0
1391,5225,2395,126.0,18.51,0
1392,5227,342,47.3,-86.33,0
1393,2460,1776,41.6,-1.55,0
1394,2461,1869,25.0,7.85,0
1395,2462,482,39.85,-12.29,0
1396,2464,14471,55.2,-41.63,0
1397,2465,5528,160.0,4.81,0
1398,2466,13,38.2,-35.04,0
1399,2467,6426,141.5,29.69,0
1400,2468,589,30.3,-34.64,0
1401,2471,423,61.5,-9.27,0
1402,2472,2768,76.6,3.1,0
1403,2474,2065,224.0,5.66,4
1404,2476,3514,84.6,2.09,0
1405,2477,274,22.3,8.19,0
1406,2478,187,48.3,-5.44,0
1407,2480,186,131.5,3.0,0
1408,2481,1560,64.8,-0.89,2
1409,2482,683,37.8,-70.9,0
1410,2483,189,24.6,-6.48,0
1411,2484,495,36.8,-20.85,0
1412,2485,1320,23.6,-38.53,0
1413,2486,51083,75.0,1.14,0
1414,2488,786,47.8,72.85,0
1415,2489,4263,16.75,44.06,0
1416,2491,128,16.25,24.42,0
1417,2492,7263,124.0,1.7,0
1418,2493,920,106.0,12.2,0
1419,2495,1386,25.2,4.8,0
1420,2496,133,77.1,6.92,0
1421,2497,750,62.7,1.57,0
1422,2498,4135,52.2,-57.41,0
1423,2501,21091,29.4,256.46,4
1424,2504,7808,43.4,-12.11,8
1425,2505,1311,28.25,-11.84,0
1426,2506,5323,12.75,42.24,0
1427,2509,3286,22.05,6.1,0
1428,2511,4133,11.5,24.38,0
1429,2514,1676,16.85,169.58,0
1430,2515,70119,16.6,37.01,0
1431,2516,2604,13.55,-18.73,0
1432,2520,5875,45.25,58.37,1
1433,2524,503,48.15,133.91,0
1434,2527,3872,54.0,290.74,0
1435,2528,1014,49.45,138.89,0
1436,2530,3090,53.7,40163.64,0
1437,2534,2448,23.7,-39.86,0
1438,2535,1755,59.0,11.55,0
1439,2536,1019,34.9,0.52,0
1440,2537,21187,16.5,534.91,0
1441,2538,1420,16.4,-46.41,0
1442,2539,1009,74.5,-24.35,0
1443,2540,2418,119.0,1.36,0
1444,2542,4140,41.35,-23.9,0
1445,2543,4315,49.8,8.25,0
1446,2545,1228,50.2,1806.83,0
1447,2546,138,90.1,-9.75,0
1448,2547,5201,10.75,30.32,0
1449,2548,1760,136.0,-99.92,5
1450,2596,378,36.35,32.55,0
1451,2597,722,166.5,-1.36,0
1452,2601,1852,8.56,-13.11,0
1453,2603,30635,191.0,37.46,8
1454,2605,7580,27.65,19.36,0
1455,2606,5122,56.4,21.25,2
1456,2607,9601,34.8,22.73,1
1457,2608,302,39.25,-9.09,0
1458,2609,18205,52.2,20.27,0
1459,2610,24071,21.1,9.74,0
1460,2611,2547,24.75,3.57,0
1461,2612,439,48.75,13.49,0
1462,2613,88,23.05,2.46,0
1463,2614,844,22.05,-1.95,0
1464,2615,5576,52.8,8.57,0
1465,2616,169,29.95,-18.13,0
1466,2617,1178,36.25,6.68,0
1467,2618,68034,32.7,8.29,2
1468,2630,16263,44.6,23.27,0
1469,2633,2997,30.35,12.52,0
1470,2634,35761,58.0,6.24,1
1471,2636,2218,106.0,39.93,0
1472,2637,7196,66.7,30.05,2
1473,2640,134,122.0,-5.25,0
1474,2641,2548,21.2,35.21,0
1475,2642,71,40.6,0.92,0
1476,2643,256,80.6,93.46,0
1477,2645,4346,120.0,0.16,0
1478,2701,327,12.85,11.15,0
1479,2702,152,21.45,5.61,0
1480,2704,2510,70.9,7.79,0
1481,2705,677,18.5,15.38,0
1482,2706,246,16.0,5.48,0
1483,2707,263,228.0,0.77,0
1484,2712,81,35.45,-14.87,0
1485,2718,63,95.0,-84.76,0
1486,2719,85,64.0,351.38,0
1487,2722,629,62.5,-0.82,0
1488,2723,411,99.4,-8.19,0
1489,2724,178,30.0,71.73,0
1490,2726,20,28.1,-28.78,0
1491,2727,952,254.5,10.36,5
1492,2729,84,242.5,20.94,0
1493,2312,4627,15.9,-12.66,0
1494,2313,22502,83.5,19.07,9
1495,2314,1282,36.0,-53.97,0
1496,2316,5327,46.75,0.61,0
1497,2317,129527,159.0,11.8,0
1498,2321,15,17.75,-4.87,0
1499,2323,8452,12.65,-1.2,0
1500,2324,21464,38.65,-2.21,5
1501,2327,3451,622.0,11.3,0
1502,2328,3893,38.25,-5.19,0
1503,2329,20706,82.8,20.72,0
1504,2330,38641,820.0,34.25,0
1505,2331,5692,32.0,-12.02,0
1506,2332,2988,19.95,-13.98,0
1507,2337,8732,30.55,-25.15,4
1508,2338,1697,72.1,16.18,2
1509,2340,2045,45.55,13.95,0
1510,2342,518,34.7,-2.08,0
1511,2344,33385,29.0,9.11,0
1512,2345,3375,569.0,4.3,0
1513,2347,4650,80.1,0.41,4
1514,2348,1262,171.0,80.47,0
1515,2349,1254,8.06,18.17,0
1516,2351,887,106.0,-20.5,2
1517,2352,9845,48.15,-11.89,20
1518,2353,52603,51.0,13.81,0
1519,2354,24148,65.1,-61.28,0
1520,2355,5114,52.3,-7.55,0
1521,2356,36935,61.1,5.57,9
1522,2357,3334,479.5,0.99,0
1523,2359,5032,105.5,-28.2,0
1524,2360,1564,285.0,9.53,2
1525,2362,3467,45.0,-1.4,9
1526,2363,94487,63.0,-20.2,0
1527,2364,129,105.0,-7.89,0
1528,2365,11348,25.45,23.12,6
