,代碼,10日均量,60日高點,月營收YoY,投信連買天數
1521,4904,4993,82.3,13.41,1
1522,4905,506,109.0,539.82,0
1523,4906,4072,39.5,-19.05,0
1524,4907,250,62.1,236600.0,0
1525,4908,2861,124.0,-12.42,0
1526,4909,4485,98.6,281.8,0
1527,4911,70,61.6,38.39,0
1528,4912,1471,136.5,19.11,0
1529,4915,3850,86.8,-18.01,0
1530,4916,1031,35.4,24.08,0
1531,4919,2153,136.0,-5.65,5
1532,4923,54,50.2,16.77,0
1533,4924,54,16.9,-8.37,0
1534,4927,591,50.4,-12.79,0
1535,4930,326,38.0,19.14,0
1536,4931,592,33.75,-35.02,0
1537,4933,295,67.3,16.77,0
1538,4934,1087,27.15,-91.43,0
1539,4935,545,58.9,22.5,0
1540,4938,12887,104.5,-26.19,10
1541,4939,495,26.5,-8.23,0
1542,4942,230,47.45,-8.02,0
1543,4943,99,29.1,13.19,0
1544,4945,565,143.0,6.82,0
1545,4946,10,55.3,-0.21,0
1546,4951,182,81.7,23.03,0
1547,4952,1031,54.0,10.41,0
1548,4953,881,152.5,15.73,0
1549,4956,1158,25.3,-11.88,0
1550,4958,15912,132.0,21.68,5
1551,4960,11168,14.55,4.48,0
1552,4961,2783,283.0,4.76,0
1553,4966,1080,1320.0,33.12,0
1554,4967,8981,90.0,116.19,0
1555,4968,2583,248.0,27.18,0
1556,4971,151,68.7,32.93,0
1557,4972,52,29.75,22.95,0
1558,4973,1583,42.8,-2.25,0
1559,4974,128,70.1,-4.68,0
1560,4976,573,43.55,3.21,0
1561,4977,548,82.1,-79.51,0
1562,4979,3611,169.0,66.6,0
1563,4987,24,63.0,-6.02,0
1564,4989,390,27.3,38.47,0
1565,4991,40,31.9,3.32,0
1566,4994,643,133.0,-5.76,0
1567,4995,128,55.4,-9.06,0
1568,4999,139,35.05,-3.24,0
1569,5007,87,59.3,1.56,0
1570,5009,15243,53.5,2.24,7
1571,5011,449,26.3,-9.82,0
1572,5013,36,35.5,-2.45,0
1573,5014,466,14.3,-18.75,0
1574,5015,74,45.45,-1.99,0
1575,5016,12,28.8,-27.66,0
1576,5201,499,39.6,-19.57,0
1577,5202,482,26.25,-16.14,0
1578,5203,120,93.2,19.99,0
1579,5205,5,30.95,214.45,0
1580,5206,205,38.45,-100.0,0
1581,5209,222,216.5,8.58,0
1582,5210,1107,62.4,43.95,0
1583,5211,469,27.35,5.05,0
1584,5212,132,66.6,50.01,0
1585,5213,1196,41.35,1138.26,0
1586,5215,117,61.4,5.15,0
1587,5220,50,27.95,-20.0,0
1588,5222,2108,182.0,48.86,0
1589,5223,73,46.5,5.82,0
1590,5225,1875,126.0,18.51,0
1591,5227,361,47.3,-86.33,0
1592,5536,1029,230.0,-8.12,0
1593,5538,12,35.1,-27.64,0
1594,5543,187,48.85,13.05,0
1595,5546,31,31.75,-17.95,0
1596,5601,5,36.95,1.25,0
1597,5603,302,24.05,-26.77,0
1598,5604,84,50.0,2.91,0
1599,5607,821,64.4,16.88,0
1600,5608,2093,20.1,-6.49,0
1601,5609,424,92.4,7.18,0
1602,5701,81,6.98,17.29,0
1603,5703,119,25.7,35.51,0
1604,5704,62,53.0,-0.02,0
1605,5706,1561,74.1,47.33,0
1606,5864,2883,21.7,104.6,0
1607,5871,4809,186.0,8.44,0
1608,5876,4774,48.35,9.17,1
1609,5878,5,48.55,11.89,0
1610,5880,10053,26.3,-7.45,0
1611,5902,29,34.85,-8.53,0
1612,5903,74,191.5,6.61,0
1613,5904,261,545.0,14.94,0
1614,5905,659,12.45,15.67,0
1615,5906,19,67.4,-12.62,0
1616,5907,497,11.85,-12.52,0
1617,6005,15320,21.75,45.46,0
1618,6015,5429,13.3,113.48,0
1619,6016,9551,17.9,-11.42,0
1620,6020,48,20.0,79.71,0
1621,6021,160,18.85,173.13,0
1622,6023,241,81.8,6.91,0
1623,6024,496,56.0,-0.29,0
1624,6026,6376,17.3,-22.89,0
1625,6101,272,48.9,159.5,0
1626,6103,2,39.15,113.42,0
1627,6104,1270,127.5,-2.9,0
1628,6108,494,24.25,-10.48,0
1629,6109,242,17.1,-24.07,0
1630,6111,618,83.9,27.16,0
1631,6112,1331,74.2,-21.99,0
1632,6113,2184,45.7,-55.88,0
1633,6114,78,32.9,-12.04,0
1634,6115,253,54.1,4.12,0
1635,6116,6879,12.3,-28.92,0
1636,6117,14162,108.0,25.44,0
1637,6118,229,26.9,-0.32,0
1638,6120,23019,18.6,29.58,0
1639,6121,1605,556.0,-13.0,4
1640,6122,2598,71.0,-20.89,0
1641,6123,65,70.9,-5.15,0
1642,6124,391,40.8,-30.83,0
1643,6125,11908,91.5,-48.08,0
1644,6126,2825,41.05,-3.25,0
1645,6127,955,31.0,18.11,0
1646,6128,1079,42.7,-7.81,0
1647,6129,610,29.85,-51.67,0
1648,6130,41,33.75,-38.2,0
1649,6133,473,15.6,-8.17,0
1650,6134,212,23.0,9.22,0
1651,6136,333,25.65,-16.37,0
1652,6138,1278,237.5,12.78,0
1653,6139,10083,366.0,142.69,0
1654,6140,791,49.4,-37.34,0
1655,6141,421,22.0,36.48,0
1656,6142,401,10.95,-81.25,0
1657,6143,2040,111.0,-19.42,0
1658,6144,75,20.0,14.65,0
1659,6146,687,286.0,-14.23,9
1660,6147,3458,79.0,-13.64,5
1661,6148,325,35.85,36.22,0
1662,6150,517,100.0,5.82,0
1663,6151,66,28.6,-6.52,0
1664,6152,616,11.45,-37.42,0
1665,6153,1516,22.55,-37.06,0
1666,6154,35,17.4,3.7,0
1667,6155,154,29.55,-11.18,0
1668,6156,574,26.3,-7.38,0
1669,6158,146,34.3,-4.05,0
1670,6160,328,23.35,-49.79,0
1671,6161,376,52.4,-17.8,0
1672,6163,3081,24.85,-10.63,0
1673,6164,1610,18.35,18.64,0
1674,6165,1461,53.9,1.83,0
1675,6166,1828,72.8,-31.36,0
1676,6167,897,18.85,-54.08,0
1677,6168,848,29.3,-9.46,0
1678,6169,36,24.3,55.37,0
1679,6170,709,59.1,37.52,0
1680,6171,273,39.7,0.0,0
1681,6173,695,47.75,-3.67,0
1682,6174,35,24.75,-14.63,0
1683,6175,148,36.2,7.75,0
1684,6176,3981,188.5,16.86,5
1685,6177,4531,47.25,-61.7,0
1686,6179,3240,37.0,-69.61,0
1687,6180,715,77.8,1.47,0
1688,6182,2291,43.35,-22.16,5
1689,6183,56,75.7,12.24,0
1690,6184,36,54.4,0.3,0
1691,8409,57,24.95,6.37,0
1692,8410,98,78.5,-12.94,0
1693,8411,233,14.95,7.04,0
1694,8415,602,35.0,-21.98,0
1695,8416,26,158.0,16.92,0
1696,8420,42,60.1,-89.17,0
1697,8421,74,14.6,-4.87,0
1698,8422,387,190.0,49.45,0
1699,8423,111,29.75,20.96,0
1700,8424,23,72.3,-9.79,0
1701,8426,233,75.5,-2.44,0
1702,8429,179,11.0,-20.11,0
1703,8431,208,63.4,-18.65,0
1704,8432,151,64.3,-0.83,0
1705,8433,320,108.0,7.17,0
1706,8435,96,79.0,0.73,0
1707,8436,1478,180.5,-16.73,0
1708,8437,237,49.0,27.68,0
1709,8438,242,35.05,7.47,0
1710,8440,2517,45.85,-11.32,0
1711,8442,350,128.0,2.95,0
1712,8443,119,12.5,14.71,0
1713,8444,19,43.0,2.07,0
1714,8446,204,113.0,0.11,0
1715,8450,97,24.2,-18.56,0
1716,8454,826,473.0,6.56,0
1717,8455,3,21.35,-1.18,0
1718,8462,74,125.0,14.99,0
1719,8463,237,26.45,16.54,0
1720,8464,780,382.0,-2.2,0
1721,8466,114,49.6,33.0,0
1722,8467,1055,213.0,12.15,0
1723,8472,49,37.55,-2.38,0
1724,8473,1619,43.45,-30.17,0
1725,8476,127,65.5,38.32,0
1726,8477,58,22.0,-22.69,0
1727,8478,972,425.5,4.67,0
1728,8481,29,53.1,-12.83,0
1729,8482,2,68.2,-14.49,0
1730,8488,80,17.05,-24.6,0
1731,8489,86,33.0,-0.88,0
1732,8499,22,129.0,1.45,0
1733,8905,91,32.0,-55.01,0
1734,8906,113,18.55,-7.01,0
1735,8908,50,60.7,-11.53,0
1736,8916,244,62.6,-5.73,0
1737,8917,14,64.2,-2.76,0
1738,8921,8,15.4,-13.34,0
1739,8923,37,23.1,-0.33,0
1740,8924,479,93.5,-9.85,0
1741,8926,6321,49.55,97.25,0
1742,8927,606,61.8,18.16,0
1743,8928,59,31.35,23.44,0
1744,8929,15,20.45,-3.64,0
1745,8930,1781,44.9,-4.37,0
1746,8931,291,61.4,-23.27,0
1747,8932,336,126.5,10.75,0
1748,8933,554,11.75,-30.82,0
1749,8935,84,12.5,-30.84,0
1750,8936,13824,83.9,24.98,0
1751,8937,368,21.95,-50.43,0
1752,8938,523,77.9,-28.74,0
1753,8940,692,30.8,71.29,0
1754,8941,53,80.5,-20.95,0
1755,8942,348,75.1,-32.65,0
1756,8996,5599,390.5,-32.74,0
1757,9802,999,128.5,-60.35,0
1758,9902,756,17.85,-13.39,0
1759,9904,11874,36.25,-1.33,0
1760,9905,293,24.1,-6.61,0
1761,9906,299,77.4,-91.32,0
1762,9907,1634,15.9,1.23,0
1763,9908,141,32.8,-3.31,0
1764,9910,964,170.5,10.95,0
1765,9911,720,89.3,20.5,1
1766,9912,65,14.0,-17.15,0
1767,9914,1885,235.5,-19.75,5
1768,9917,481,128.0,5.95,0
1769,9918,14,41.55,-2.6,0
1770,9919,1291,27.75,-12.45,0
1771,9921,2518,229.5,-17.37,0
1772,9924,501,55.3,9.82,1
1773,9925,175,41.3,4.18,0
1774,9926,5,55.5,8.26,0
1775,9927,884,78.5,-27.15,1
1776,9928,85,23.3,0.7,0
1777,9929,16,17.5,27.64,0
1778,9930,118,61.6,-6.48,0
1779,9931,35,39.1,112.56,0
1780,9933,4345,49.55,41.74,0
1781,9934,4098,18.2,-8.55,0
1782,9935,891,24.6,40.88,0
1783,9937,17,69.2,-2.13,0
1784,9938,2129,61.2,20.6,0
1785,9939,805,155.5,4.86,0
1786,9940,522,31.55,27.32,0
1787,9941,1040,180.0,2.03,0
1788,9942,241,139.5,-21.68,0
1789,9943,209,93.3,9.63,1
1790,9944,578,21.65,58.19,0
