,代碼,10日均量,60日高點,月營收YoY,投信連買天數
1523,8467,1116,213.0,12.15,1
1524,8472,47,37.55,-2.38,0
1525,8473,2749,47.75,-30.17,0
1526,8476,130,65.5,38.32,0
1527,8477,57,22.0,-22.69,0
1528,8478,903,425.5,4.67,0
1529,8481,29,53.1,-12.83,0
1530,8482,3,68.2,-14.49,0
1531,8488,70,17.05,-24.6,0
1532,8489,74,33.0,-0.88,0
1533,8499,20,129.0,1.45,0
1534,8905,85,32.0,-55.01,0
1535,8906,112,18.9,-7.01,0
1536,8908,47,60.7,-11.53,0
1537,8916,233,62.6,-5.73,0
1538,8917,12,64.0,-2.76,0
1539,8921,6,15.4,-13.34,0
1540,8923,34,23.1,-0.33,0
1541,8924,478,93.5,-9.85,0
1542,8926,7050,49.55,97.25,0
1543,8927,690,63.4,18.16,0
1544,8928,58,31.35,23.44,0
1545,8929,15,20.45,-3.64,0
1546,8930,1813,44.9,-4.37,0
1547,8931,321,61.4,-23.27,0
1548,8932,320,126.5,10.75,0
1549,8933,561,11.75,-30.82,0
1550,8935,76,12.5,-30.84,0
1551,8936,14725,92.2,24.98,0
1552,8937,367,21.95,-50.43,0
1553,8938,530,77.9,-28.74,0
1554,8940,734,30.8,71.29,0
1555,8941,49,80.5,-20.95,0
1556,8942,323,75.1,-32.65,0
1557,8996,5691,390.5,-32.74,1
1558,9802,1031,127.5,-60.35,0
1559,9902,691,17.85,-13.39,1
1560,9904,13129,36.25,-1.33,1
1561,9905,281,24.1,-6.61,0
1562,9906,327,81.0,-91.32,0
1563,9907,1663,15.9,1.23,0
1564,9908,131,32.75,-3.31,0
1565,9910,1099,169.0,10.95,0
1566,9911,839,89.3,20.5,2
1567,9912,116,14.0,-17.15,0
1568,9914,1910,235.5,-19.75,0
1569,9917,523,129.5,5.95,1
1570,9918,17,41.55,-2.6,0
1571,9919,1919,27.7,-12.45,0
1572,9921,2490,229.5,-17.37,0
1573,9924,471,55.3,9.82,2
1574,9925,181,41.3,4.18,0
1575,9926,6,55.5,8.26,0
1576,9927,885,78.5,-27.15,2
1577,9928,91,23.3,0.7,0
1578,9929,20,17.5,27.64,0
1579,9930,211,63.0,-6.48,0
1580,9931,38,39.1,112.56,0
1581,9933,5579,49.9,41.74,0
1582,9934,4379,18.2,-8.55,0
1583,9935,993,25.0,40.88,0
1584,9937,20,69.2,-2.13,0
1585,9938,2314,61.2,20.6,0
1586,9939,933,160.0,4.86,1
1587,9940,589,31.65,27.32,0
1588,9941,1041,180.0,2.03,1
1589,9942,236,139.5,-21.68,1
1590,9943,206,93.3,9.63,2
1591,9944,592,21.65,58.19,0
1592,3038,887,36.55,-21.66,0
1593,3040,53,31.9,-3.93,0
1594,3041,1686,32.25,-9.08,0
1595,3042,2586,121.5,26.15,0
1596,3043,207,36.6,-58.35,0
1597,3044,3013,225.5,3.56,4
1598,3045,5237,104.5,11.1,1
1599,3046,456,69.7,42.54,0
1600,3047,1449,19.9,-15.03,0
1601,3048,371,26.1,-1.77,0
1602,3049,1658,9.5,-51.33,0
1603,3050,2062,25.0,17.49,0
1604,3051,2543,40.95,-21.41,0
1605,3052,3201,14.1,-14.24,0
1606,3054,27,21.2,440.0,0
1607,3055,2643,84.2,-19.18,0
1608,3056,3337,31.3,123.94,0
1609,3057,178,14.65,-28.57,0
1610,3058,1991,24.3,-17.41,0
1611,3059,13543,41.2,-31.7,0
1612,3060,10711,29.4,70.43,0
1613,3062,3695,25.8,-16.62,0
1614,3064,12,39.0,-2.84,0
1615,3066,245,29.65,-21.85,0
1616,3067,16,39.4,-73.56,0
1617,3071,468,40.5,-13.25,0
1618,3073,92,35.05,-14.95,0
1619,3078,1303,84.0,-25.17,0
1620,3081,1463,158.5,-15.34,0
1621,3083,704,57.5,102.98,0
1622,3085,28,12.65,88.92,0
1623,3086,102,164.0,7.17,0
1624,3088,874,93.1,-22.93,0
1625,3090,512,63.0,5.98,0
1626,3092,639,35.8,-20.02,0
1627,3093,133,31.3,-64.55,0
1628,3094,449,37.6,-47.96,0
1629,3095,172,42.5,51.12,0
1630,3105,2884,162.5,42.85,0
1631,3114,102,30.0,5.15,0
1632,3115,17,10.95,-86.3,0
1633,3118,84,32.45,23.94,0
1634,3122,706,44.85,-5.05,0
1635,3128,170,34.45,-21.57,0
1636,3130,28,234.0,5.89,0
1637,3131,1573,1110.0,-4.73,6
1638,3138,216,151.5,-2.28,0
1639,3141,865,93.1,-41.14,0
1640,3147,740,159.5,0.2,2
1641,3149,582,31.7,-6.88,0
1642,3152,126,245.0,19.65,0
1643,3162,404,46.85,12.79,0
1644,3163,3566,121.0,-23.88,0
1645,3164,166,24.25,18.1,0
1646,3167,2445,72.0,103.81,0
1647,3169,378,150.5,-15.26,0
1648,3171,466,31.9,-6.05,0
1649,3176,417,43.5,92.92,0
1650,3178,2596,136.0,-27.15,0
1651,3188,1575,28.9,178.58,0
1652,3189,2315,104.0,-6.1,0
1653,3191,32,25.2,-46.7,0
1654,3202,403,14.85,5.99,0
1655,3205,134,47.3,-22.54,0
1656,3206,1091,53.9,-10.01,0
1657,3207,2282,146.0,-9.16,0
1658,3209,996,37.55,-60.43,0
1659,3211,1832,95.0,-23.93,0
1660,3213,2341,111.5,67.59,0
1661,3217,2078,195.0,11.38,0
1662,3218,538,304.0,0.66,0
1663,3219,81,45.8,37.58,0
1664,3221,382,34.05,-6.48,0
1665,3224,64,41.1,-0.56,0
1666,3226,7,64.4,19.93,0
1667,3227,1109,179.5,41.89,0
1668,3228,752,560.0,35.23,0
1669,3229,30,17.35,-29.45,0
1670,3230,170,13.4,-40.76,0
1671,3231,95035,132.0,-5.41,1
1672,3232,417,36.5,29.95,0
1673,3234,1280,40.5,6.19,0
1674,3236,133,23.1,-29.58,0
1675,3252,134,21.4,-3.47,0
1676,3257,499,74.4,-14.87,0
1677,3259,35,31.8,-34.28,0
1678,3260,21807,115.5,56.59,1
1679,3264,4268,85.8,-1.02,6
1680,3265,2149,136.0,7.89,0
1681,3266,782,21.5,-50.12,0
1682,3268,181,38.7,-23.37,0
1683,3272,69,34.55,34.28,0
1684,3276,370,24.1,15.86,0
1685,3284,1224,29.75,28.26,0
1686,3285,37,28.6,34.19,0
1687,3287,2592,45.1,53.89,0
1688,3288,51,38.25,-39.01,0
1689,3289,4760,141.0,23.76,0
1690,3290,284,26.5,-16.23,0
1691,3556,119,62.5,-39.97,0
1692,3557,1094,71.2,71.3,0
1693,3558,478,248.0,-49.9,0
1694,3563,1778,443.5,-49.49,0
1695,3564,579,69.8,-8.76,0
1696,3567,237,44.5,-1.77,0
1697,3570,85,175.0,-22.95,0
1698,3576,10640,14.4,-63.42,0
1699,3577,22,78.3,-30.34,0
1700,3580,203,59.3,-47.84,0
1701,3581,275,34.8,-18.77,0
1702,3583,10402,380.5,29.51,0
1703,3587,2543,316.5,5.29,6
1704,3588,1341,118.0,41.21,0
1705,3591,509,27.5,10.65,0
1706,3592,716,498.0,63.84,0
1707,3593,29,13.55,-3.45,0
1708,3594,309,46.2,-41.34,0
1709,3596,1115,199.0,6.95,0
1710,3597,260,26.3,-28.94,0
1711,3605,1113,43.0,-7.15,0
1712,3607,1101,21.3,-26.87,0
1713,3609,216,38.7,-41.89,0
1714,3611,168,244.5,-12.35,0
1715,3615,3696,31.65,6.72,0
1716,3617,1716,252.0,-11.03,2
1717,3622,9039,69.4,-9.21,0
1718,3623,183,48.25,-26.52,0
1719,3624,322,56.2,-15.08,0
1720,3625,188,15.8,-60.12,0
1721,3628,431,51.3,5.83,0
1722,3629,23,33.3,-99.91,0
1723,3630,378,35.55,18.82,0
1724,3631,146,41.7,-64.69,0
1725,3632,17,14.7,-23.39,0
1726,3645,3516,48.3,44.57,0
1727,3646,79,31.0,7.74,0
1728,3652,87,31.15,-0.24,0
1729,3653,1310,996.0,10.17,2
1730,3661,3297,4430.0,51.93,3
1731,3663,905,50.5,-17.44,0
1732,3664,159,33.3,29.2,0
1733,3665,1067,262.5,-6.76,0
1734,3666,4323,43.1,-30.46,0
1735,3669,202,58.5,-6.48,0
1736,3672,34,27.5,-44.2,0
1737,3673,3541,40.35,-15.38,0
1738,3675,1164,310.5,28.96,3
1739,3679,145,123.5,18.87,0
1740,3680,2090,482.0,-30.14,0
1741,3684,13,47.1,-3.55,0
1742,3685,168,22.2,-25.63,0
1743,3686,1431,16.15,249.61,0
1744,3687,196,108.0,-8.95,0
1745,3689,1770,88.5,-39.73,0
1746,3691,2429,156.0,132.38,0
1747,3693,743,469.0,-19.24,0
1748,3694,1592,58.1,-10.5,1
1749,3701,967,70.8,-20.29,0
1750,3702,7094,97.3,26.71,0
1751,3703,5536,35.55,-4.27,0
1752,3704,2918,50.1,-30.28,2
1753,3705,389,49.3,-6.76,2
1754,3706,14441,57.9,-6.71,1
1755,3707,9138,73.8,-19.25,0
1756,3708,5965,146.5,-2.57,7
1757,3709,99,30.1,-1.94,0
1758,3710,1274,10.8,11.53,0
1759,3711,15960,163.5,-0.25,0
1760,3712,5607,49.75,67.53,0
1761,3713,35,25.35,-30.01,0
1762,3714,2250,45.1,1.68,0
1763,3715,14959,85.2,4.9,0
1764,4102,319,41.3,-26.56,0
1765,4104,417,97.4,-4.87,0
1766,4105,589,82.0,-6.71,0
1767,4106,129,28.9,-23.85,0
1768,4107,230,127.0,9.83,0
1769,4108,254,23.5,-35.21,0
1770,4109,2125,27.0,85.05,0
1771,4111,149,26.7,-3.32,0
1772,4113,1350,44.4,345.39,0
1773,4114,1046,39.95,-13.14,0
1774,4116,78,64.8,-1.98,0
1775,4119,216,97.2,-0.25,0
1776,4120,121,44.2,-17.2,0
1777,4121,324,27.9,-7.31,0
1778,4123,1232,48.35,12.37,0
1779,4126,105,91.1,7.35,3
1780,4127,3825,38.6,-32.51,0
1781,4128,1481,49.0,1.93,0
1782,4129,1037,106.0,5.35,0
1783,4130,234,26.3,-2.22,0
1784,4131,25,37.5,-26.24,0
1785,4133,122,35.7,-14.61,0
1786,4137,111,205.0,-9.86,1
1787,4138,313,139.0,1.61,0
1788,4139,9,40.0,-5.05,0
1789,4142,1526,32.1,-62.75,0
1790,4147,2726,114.0,232.43,0
