,代碼,10日均量,60日高點,月營收YoY,投信連買天數
1524,8467,1155,213.0,12.15,2
1525,8472,41,37.55,-2.38,0
1526,8473,7042,49.55,-30.17,0
1527,8476,133,65.5,38.32,0
1528,8477,60,22.0,-22.69,0
1529,8478,718,425.5,4.67,0
1530,8481,32,53.1,-12.83,0
1531,8482,6,68.2,-14.49,0
1532,8488,68,17.05,-24.6,0
1533,8489,65,33.0,-0.88,0
1534,8499,22,129.0,1.45,0
1535,8905,95,32.0,-55.01,0
1536,8906,131,18.9,-7.01,0
1537,8908,45,60.7,-11.53,0
1538,8916,277,62.6,-5.73,0
1539,8917,12,64.0,-2.76,0
1540,8921,6,15.4,-13.34,0
1541,8923,34,23.1,-0.33,0
1542,8924,494,93.5,-9.85,0
1543,8926,7696,49.55,97.25,0
1544,8927,716,63.4,18.16,0
1545,8928,62,31.35,23.44,0
1546,8929,16,20.45,-3.64,0
1547,8930,1613,44.9,-4.37,0
1548,8931,335,61.4,-23.27,0
1549,8932,340,126.5,10.75,0
1550,8933,578,11.75,-30.82,0
1551,8935,65,12.5,-30.84,0
1552,8936,21092,92.2,24.98,1
1553,8937,366,21.9,-50.43,0
1554,8938,573,77.9,-28.74,0
1555,8940,814,30.8,71.29,0
1556,8941,52,80.5,-20.95,0
1557,8942,300,75.1,-32.65,0
1558,8996,6303,390.5,-32.74,2
1559,9802,1065,127.5,-60.35,1
1560,9902,1217,17.85,-13.39,0
1561,9904,13548,36.25,-1.33,2
1562,9905,297,24.1,-6.61,0
1563,9906,350,81.0,-91.32,0
1564,9907,1750,15.9,1.23,0
1565,9908,128,32.75,-3.31,0
1566,9910,1482,169.0,10.95,0
1567,9911,868,89.3,20.5,3
1568,9912,234,14.0,-17.15,0
1569,9914,1956,235.5,-19.75,1
1570,9917,571,129.5,5.95,2
1571,9918,19,41.55,-2.6,0
1572,9919,2966,27.6,-12.45,0
1573,9921,2593,229.5,-17.37,1
1574,9924,504,55.3,9.82,3
1575,9925,201,41.3,4.18,0
1576,9926,8,55.5,8.26,0
1577,9927,939,78.5,-27.15,3
1578,9928,102,21.0,0.7,0
1579,9929,20,17.5,27.64,0
1580,9930,507,67.0,-6.48,0
1581,9931,41,39.1,112.56,0
1582,9933,6809,50.2,41.74,0
1583,9934,5077,18.3,-8.55,0
1584,9935,1092,25.0,40.88,0
1585,9937,24,69.2,-2.13,0
1586,9938,2709,61.2,20.6,0
1587,9939,1126,160.0,4.86,2
1588,9940,649,31.65,27.32,0
1589,9941,1131,179.0,2.03,2
1590,9942,278,139.5,-21.68,2
1591,9943,222,93.3,9.63,0
1592,9944,580,21.65,58.19,0
1593,3038,954,36.55,-21.66,0
1594,3040,67,31.9,-3.93,0
1595,3041,1739,32.25,-9.08,0
1596,3042,2557,121.5,26.15,1
1597,3043,192,36.6,-58.35,0
1598,3044,3270,225.5,3.56,5
1599,3045,5561,104.5,11.1,2
1600,3046,492,69.7,42.54,0
1601,3047,1527,19.9,-15.03,0
1602,3048,397,26.1,-1.77,0
1603,3049,1739,9.5,-51.33,0
1604,3050,2015,25.0,17.49,0
1605,3051,2712,40.95,-21.41,0
1606,3052,3726,14.1,-14.24,0
1607,3054,28,21.2,440.0,0
1608,3055,2193,84.2,-19.18,0
1609,3056,3671,31.3,123.94,0
1610,3057,200,14.65,-28.57,0
1611,3058,2114,24.3,-17.41,0
1612,3059,13617,41.2,-31.7,0
1613,3060,11086,29.4,70.43,0
1614,3062,3459,25.8,-16.62,0
1615,3064,12,39.0,-2.84,0
1616,3066,253,29.65,-21.85,0
1617,3067,16,39.4,-73.56,0
1618,3071,488,40.5,-13.25,0
1619,3073,101,35.05,-14.95,0
1620,3078,1373,84.0,-25.17,0
1621,3081,1560,158.5,-15.34,0
1622,3083,704,57.5,102.98,0
1623,3085,39,13.9,88.92,0
1624,3086,90,164.0,7.17,0
1625,3088,876,93.1,-22.93,0
1626,3090,576,63.0,5.98,0
1627,3092,599,35.8,-20.02,0
1628,3093,137,31.3,-64.55,0
1629,3094,474,37.6,-47.96,0
1630,3095,172,42.5,51.12,0
1631,3105,3222,162.5,42.85,0
1632,3114,104,30.0,5.15,0
1633,3115,17,10.95,-86.3,0
1634,3118,92,32.45,23.94,0
1635,3122,586,44.85,-5.05,0
1636,3128,175,34.45,-21.57,0
1637,3130,29,234.0,5.89,0
1638,3131,1595,1110.0,-4.73,7
1639,3138,255,151.5,-2.28,0
1640,3141,927,93.1,-41.14,0
1641,3147,807,159.5,0.2,0
1642,3149,621,31.7,-6.88,0
1643,3152,141,245.0,19.65,0
1644,3162,445,46.75,12.79,0
1645,3163,3454,121.0,-23.88,0
1646,3164,142,23.95,18.1,0
1647,3167,2485,72.0,103.81,0
1648,3169,387,150.5,-15.26,0
1649,3171,468,31.9,-6.05,0
1650,3176,460,43.5,92.92,0
1651,3178,2477,136.0,-27.15,0
1652,3188,1717,28.9,178.58,0
1653,3189,2513,104.0,-6.1,1
1654,3191,29,25.2,-46.7,0
1655,3202,424,14.85,5.99,0
1656,3205,190,47.3,-22.54,0
1657,3206,1150,53.9,-10.01,0
1658,3207,2225,146.0,-9.16,0
1659,3209,1089,37.55,-60.43,0
1660,3211,1837,95.0,-23.93,0
1661,3213,2253,111.5,67.59,0
1662,3217,2169,195.0,11.38,0
1663,3218,562,304.0,0.66,0
1664,3219,83,45.8,37.58,0
1665,3221,412,34.05,-6.48,0
1666,3224,67,41.1,-0.56,0
1667,3226,8,64.4,19.93,0
1668,3227,1222,179.5,41.89,0
1669,3228,899,560.0,35.23,0
1670,3229,45,17.35,-29.45,0
1671,3230,158,13.4,-40.76,0
1672,3231,83310,132.0,-5.41,2
1673,3232,436,36.5,29.95,0
1674,3234,1125,40.5,6.19,0
1675,3236,144,23.1,-29.58,0
1676,3252,140,21.15,-3.47,0
1677,3257,490,74.4,-14.87,0
1678,3259,31,31.8,-34.28,0
1679,3260,23098,115.5,56.59,2
1680,3264,4728,85.8,-1.02,7
1681,3265,1676,136.0,7.89,0
1682,3266,858,21.5,-50.12,0
1683,3268,183,38.7,-23.37,0
1684,3272,74,34.55,34.28,0
1685,3276,409,24.1,15.86,0
1686,3284,1404,30.5,28.26,0
1687,3285,50,28.6,34.19,0
1688,3287,3435,45.1,53.89,0
1689,3288,53,38.25,-39.01,0
1690,3289,4777,141.0,23.76,0
1691,3290,273,26.2,-16.23,0
1692,3556,140,62.5,-39.97,0
1693,3557,1182,71.2,71.3,0
1694,3558,513,248.0,-49.9,0
1695,3563,2047,443.5,-49.49,0
1696,3564,611,69.8,-8.76,0
1697,3567,268,44.5,-1.77,0
1698,3570,91,175.0,-22.95,0
1699,3576,15086,14.4,-63.42,0
1700,3577,21,78.3,-30.34,0
1701,3580,220,59.3,-47.84,0
1702,3581,281,34.8,-18.77,0
1703,3583,9231,380.5,29.51,1
1704,3587,2535,316.5,5.29,7
1705,3588,1346,118.0,41.21,0
1706,3591,549,27.5,10.65,0
1707,3592,770,498.0,63.84,0
1708,3593,30,13.55,-3.45,0
1709,3594,327,45.9,-41.34,0
1710,3596,1232,199.0,6.95,1
1711,3597,273,26.3,-28.94,0
1712,3605,1728,43.0,-7.15,0
1713,3607,1147,21.3,-26.87,0
1714,3609,216,38.7,-41.89,0
1715,3611,175,244.5,-12.35,0
1716,3615,3921,31.65,6.72,0
1717,3617,1758,252.0,-11.03,3
1718,3622,9415,69.4,-9.21,0
1719,3623,187,48.25,-26.52,0
1720,3624,377,56.2,-15.08,0
1721,3625,198,15.8,-60.12,0
1722,3628,310,51.3,5.83,0
1723,3629,22,33.3,-99.91,0
1724,3630,391,35.55,18.82,0
1725,3631,156,41.7,-64.69,0
1726,3632,18,14.7,-23.39,0
1727,3645,3942,48.3,44.57,0
1728,3646,82,31.0,7.74,0
1729,3652,96,31.15,-0.24,0
1730,3653,1288,996.0,10.17,3
1731,3661,3595,4430.0,51.93,0
1732,3663,1055,50.5,-17.44,0
1733,3664,171,33.3,29.2,0
1734,3665,1172,262.5,-6.76,0
1735,3666,3906,43.1,-30.46,0
1736,3669,207,58.5,-6.48,0
1737,3672,67,27.5,-44.2,0
1738,3673,3099,40.35,-15.38,0
1739,3675,1255,310.5,28.96,0
1740,3679,160,123.5,18.87,0
1741,3680,2362,482.0,-30.14,0
1742,3684,14,47.1,-3.55,0
1743,3685,173,22.2,-25.63,0
1744,3686,1630,16.7,249.61,0
1745,3687,201,108.0,-8.95,0
1746,3689,1838,88.5,-39.73,0
1747,3691,2502,156.0,132.38,0
1748,3693,718,469.0,-19.24,0
1749,3694,1584,58.1,-10.5,0
1750,3701,1058,70.8,-20.29,0
1751,3702,8139,97.3,26.71,1
1752,3703,9881,39.1,-4.27,0
1753,3704,2893,50.1,-30.28,3
1754,3705,397,49.3,-6.76,3
1755,3706,13905,57.9,-6.71,2
1756,3707,9528,73.8,-19.25,1
1757,3708,8403,146.5,-2.57,8
1758,3709,103,30.1,-1.94,0
1759,3710,1396,10.8,11.53,0
1760,3711,18133,163.5,-0.25,1
1761,3712,6038,49.75,67.53,0
1762,3713,37,25.35,-30.01,0
1763,3714,2398,45.1,1.68,0
1764,3715,12807,85.2,4.9,0
1765,4102,290,41.3,-26.56,0
1766,4104,503,97.4,-4.87,0
1767,4105,701,82.0,-6.71,0
1768,4106,136,28.9,-23.85,0
1769,4107,233,127.0,9.83,0
1770,4108,279,23.5,-35.21,0
1771,4109,2109,27.0,85.05,0
1772,4111,156,26.7,-3.32,0
1773,4113,1394,44.4,345.39,0
1774,4114,1146,39.95,-13.14,0
1775,4116,83,64.8,-1.98,0
1776,4119,242,97.2,-0.25,0
1777,4120,122,44.2,-17.2,0
1778,4121,341,27.9,-7.31,0
1779,4123,1307,48.35,12.37,0
1780,4126,114,91.1,7.35,0
1781,4127,4304,38.6,-32.51,0
1782,4128,1749,49.0,1.93,0
1783,4129,1063,106.0,5.35,0
1784,4130,253,26.3,-2.22,0
1785,4131,25,37.5,-26.24,0
1786,4133,146,35.7,-14.61,0
1787,4137,121,205.0,-9.86,0
1788,4138,348,139.0,1.61,0
1789,4139,10,40.0,-5.05,0
1790,4142,1689,32.0,-62.75,0
1791,4147,2253,114.0,232.43,0
